item,itemLabel,country,countryLabel,writing,writingType,lang
http://www.wikidata.org/entity/Q59132843,Nieuw Cuylenburg,http://www.wikidata.org/entity/Q730,Suriname,Klein Cuilenburg,alias,nl
http://www.wikidata.org/entity/Q59132843,Nieuw Cuylenburg,http://www.wikidata.org/entity/Q7646305,Suriname,Klein Cuilenburg,alias,nl
http://www.wikidata.org/entity/Q59132843,Nieuw Cuylenburg,http://www.wikidata.org/entity/Q730,Suriname,Klein Cullenburg,alias,nl
http://www.wikidata.org/entity/Q59132843,Nieuw Cuylenburg,http://www.wikidata.org/entity/Q7646305,Suriname,Klein Cullenburg,alias,nl
http://www.wikidata.org/entity/Q59132843,Nieuw Cuylenburg,http://www.wikidata.org/entity/Q730,Suriname,Klein Cuylenburg,alias,nl
http://www.wikidata.org/entity/Q59132843,Nieuw Cuylenburg,http://www.wikidata.org/entity/Q7646305,Suriname,Klein Cuylenburg,alias,nl
http://www.wikidata.org/entity/Q59132843,Nieuw Cuylenburg,http://www.wikidata.org/entity/Q730,Suriname,Nieuw Cuijlenburg,alias,nl
http://www.wikidata.org/entity/Q59132843,Nieuw Cuylenburg,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Cuijlenburg,alias,nl
http://www.wikidata.org/entity/Q59132843,Nieuw Cuylenburg,http://www.wikidata.org/entity/Q730,Suriname,Nieuw Cuilenburg,alias,nl
http://www.wikidata.org/entity/Q59132843,Nieuw Cuylenburg,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Cuilenburg,alias,nl
http://www.wikidata.org/entity/Q59132843,Nieuw Cuylenburg,http://www.wikidata.org/entity/Q730,Suriname,Nieuw Cuylenburg,label,nl
http://www.wikidata.org/entity/Q59132843,Nieuw Cuylenburg,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Cuylenburg,label,nl
http://www.wikidata.org/entity/Q59132844,Nieuw Cuylenburg (Grond van),http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Cuylenburg (Grond van),label,en
http://www.wikidata.org/entity/Q59132844,Nieuw Cuylenburg (Grond van),http://www.wikidata.org/entity/Q7646305,Suriname,Aan klein Cuilen,alias,nl
http://www.wikidata.org/entity/Q59132844,Nieuw Cuylenburg (Grond van),http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Cuylenburg (Grond van),label,nl
http://www.wikidata.org/entity/Q59132845,Nieuw Goedenshoop,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Goedenshoop,label,en
http://www.wikidata.org/entity/Q59132845,Nieuw Goedenshoop,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Goedenshoop,label,nl
http://www.wikidata.org/entity/Q59132846,Nieuw Java,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Java,label,en
http://www.wikidata.org/entity/Q59132846,Nieuw Java,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Java,label,nl
http://www.wikidata.org/entity/Q59132848,Nieuw Levant,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Levant,label,en
http://www.wikidata.org/entity/Q59132848,Nieuw Levant,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuwe Levand,alias,nl
http://www.wikidata.org/entity/Q59132848,Nieuw Levant,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Levant,label,nl
http://www.wikidata.org/entity/Q59132849,Nieuw Libanon,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Libanon,label,en
http://www.wikidata.org/entity/Q59132849,Nieuw Libanon,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Libanon,label,nl
http://www.wikidata.org/entity/Q59132850,Nieuw Meerzorg,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Meerzorg,label,en
http://www.wikidata.org/entity/Q59132850,Nieuw Meerzorg,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Meerzorg,label,nl
http://www.wikidata.org/entity/Q59132850,Nieuw Meerzorg,http://www.wikidata.org/entity/Q7646305,Suriname,Yakopu,label,srn
http://www.wikidata.org/entity/Q59132852,Nieuw Mocha (Tweede),http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Mocha (Tweede),label,en
http://www.wikidata.org/entity/Q59132852,Nieuw Mocha (Tweede),http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Mocha (Tweede),label,nl
http://www.wikidata.org/entity/Q59132857,Nieuw Ribanica,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Ribanica,label,en
http://www.wikidata.org/entity/Q59132857,Nieuw Ribanica,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Ribanica,label,nl
http://www.wikidata.org/entity/Q59132858,Nieuw Roeland,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Roeland,label,en
http://www.wikidata.org/entity/Q59132858,Nieuw Roeland,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Roland,alias,nl
http://www.wikidata.org/entity/Q59132858,Nieuw Roeland,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Roeland,label,nl
http://www.wikidata.org/entity/Q59132858,Nieuw Roeland,http://www.wikidata.org/entity/Q7646305,Suriname,Rolo,label,srn
http://www.wikidata.org/entity/Q59132859,Nieuw Roosenbeeck,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Roosenbeeck,label,en
http://www.wikidata.org/entity/Q59132859,Nieuw Roosenbeeck,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Roosenbeek,alias,nl
http://www.wikidata.org/entity/Q59132859,Nieuw Roosenbeeck,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Rosenbeek,alias,nl
http://www.wikidata.org/entity/Q59132859,Nieuw Roosenbeeck,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Rozenbeek,alias,nl
http://www.wikidata.org/entity/Q59132859,Nieuw Roosenbeeck,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Roosenbeeck,label,nl
http://www.wikidata.org/entity/Q59132860,Nieuw Rosenbeeck (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Rosenbeeck (Land van),label,en
http://www.wikidata.org/entity/Q59132860,Nieuw Rosenbeeck (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Land van Nieuw Rosenbeek,alias,nl
http://www.wikidata.org/entity/Q59132860,Nieuw Rosenbeeck (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Rosenbeeck (Land van),label,nl
http://www.wikidata.org/entity/Q59132861,Nieuw Rotterdam,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Rotterdam,label,en
http://www.wikidata.org/entity/Q59132861,Nieuw Rotterdam,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Rotterdam,label,nl
http://www.wikidata.org/entity/Q59132862,Nieuw Timotibo,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Timotibo,label,en
http://www.wikidata.org/entity/Q59132862,Nieuw Timotibo,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Timotibo,label,nl
http://www.wikidata.org/entity/Q59132863,Nieuw Va comme je te pousse,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Va comme je te pousse,label,en
http://www.wikidata.org/entity/Q59132863,Nieuw Va comme je te pousse,http://www.wikidata.org/entity/Q7646305,Suriname,Grond van Va comme je te pousse,alias,nl
http://www.wikidata.org/entity/Q59132863,Nieuw Va comme je te pousse,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Va comme je te pousse,label,nl
http://www.wikidata.org/entity/Q59132867,Nieuw Vermaak,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Vermaak,label,en
http://www.wikidata.org/entity/Q59132867,Nieuw Vermaak,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Vermaak,label,nl
http://www.wikidata.org/entity/Q59132871,Nieuw Wederhoop (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Wederhoop (Land van),label,en
http://www.wikidata.org/entity/Q59132871,Nieuw Wederhoop (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Wederhoop (Land van),label,nl
http://www.wikidata.org/entity/Q59132872,Nieuw Weergevonden (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Weergevonden (Land van),label,en
http://www.wikidata.org/entity/Q59132872,Nieuw Weergevonden (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Weergevonden (Land van),label,nl
http://www.wikidata.org/entity/Q59132873,Nieuw Weergevonden,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Weergevonden (Surnau),label,en
http://www.wikidata.org/entity/Q59132873,Nieuw Weergevonden,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Weergevonde,alias,nl
http://www.wikidata.org/entity/Q59132873,Nieuw Weergevonden,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Weergevonden,label,nl
http://www.wikidata.org/entity/Q59132873,Nieuw Weergevonden,http://www.wikidata.org/entity/Q7646305,Suriname,Mapaisi,label,srn
http://www.wikidata.org/entity/Q59132874,Nieuw Welgetroffen,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Welgetroffen,label,en
http://www.wikidata.org/entity/Q59132874,Nieuw Welgetroffen,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Welgetroffen,label,nl
http://www.wikidata.org/entity/Q59132875,Nieuw-Accaribo,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw-Accaribo,label,en
http://www.wikidata.org/entity/Q59132875,Nieuw-Accaribo,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw-Accaribo,label,nl
http://www.wikidata.org/entity/Q59132876,Nieuw-Charlottenburg,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw-Charlottenburg,label,en
http://www.wikidata.org/entity/Q59132876,Nieuw-Charlottenburg,http://www.wikidata.org/entity/Q7646305,Suriname,Charlottenburg,alias,nl
http://www.wikidata.org/entity/Q59132876,Nieuw-Charlottenburg,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw-Charlottenburg,label,nl
http://www.wikidata.org/entity/Q59132877,Nieuw Hazard,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Hazard,label,en
http://www.wikidata.org/entity/Q59132877,Nieuw Hazard,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw-Hazard,alias,nl
http://www.wikidata.org/entity/Q59132877,Nieuw Hazard,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Hazard,label,nl
http://www.wikidata.org/entity/Q59132878,Nieuw-Loefbeek,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw-Loefbeek,label,en
http://www.wikidata.org/entity/Q59132878,Nieuw-Loefbeek,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw-Loefbeek,label,nl
http://www.wikidata.org/entity/Q59132884,Nieuw-Mocha,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw-Mocha (Para),label,en
http://www.wikidata.org/entity/Q59132884,Nieuw-Mocha,http://www.wikidata.org/entity/Q7646305,Suriname,Mocha,alias,nl
http://www.wikidata.org/entity/Q59132884,Nieuw-Mocha,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw-Mocha,label,nl
http://www.wikidata.org/entity/Q59132890,Nieuw-Onverwacht,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw-Onverwacht,label,en
http://www.wikidata.org/entity/Q59132890,Nieuw-Onverwacht,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw-Onverwagt,alias,nl
http://www.wikidata.org/entity/Q59132890,Nieuw-Onverwacht,http://www.wikidata.org/entity/Q7646305,Suriname,Onverwacht,alias,nl
http://www.wikidata.org/entity/Q59132890,Nieuw-Onverwacht,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw-Onverwacht,label,nl
http://www.wikidata.org/entity/Q59132891,Nieuw-Rust,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw-Rust,label,en
http://www.wikidata.org/entity/Q59132891,Nieuw-Rust,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuwe rust,alias,nl
http://www.wikidata.org/entity/Q59132891,Nieuw-Rust,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw-Rust,label,nl
http://www.wikidata.org/entity/Q59132892,Nieuw-Wederhoop,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw-Wederhoop,label,en
http://www.wikidata.org/entity/Q59132892,Nieuw-Wederhoop,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw-Wederhoop,label,nl
http://www.wikidata.org/entity/Q59132894,Nieuw-Weergevonden,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw-Weergevonden (Wanica),label,en
http://www.wikidata.org/entity/Q59132894,Nieuw-Weergevonden,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw-Weergevonden,label,nl
http://www.wikidata.org/entity/Q59132896,Nieuw-Zorg,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw-Zorg (Wanica),label,en
http://www.wikidata.org/entity/Q59132896,Nieuw-Zorg,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuwzorg,alias,nl
http://www.wikidata.org/entity/Q59132896,Nieuw-Zorg,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw-Zorg,label,nl
http://www.wikidata.org/entity/Q59132898,Nieuwe Aanleg en Languedoc,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuwe Aanleg en Languedoc,label,en
http://www.wikidata.org/entity/Q59132898,Nieuwe Aanleg en Languedoc,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuwe Aanleg en Languedoc,label,nl
http://www.wikidata.org/entity/Q59132900,Nieuwe Hoop,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuwe Hoop (Commewijne),label,en
http://www.wikidata.org/entity/Q59132900,Nieuwe Hoop,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuwhoop,alias,nl
http://www.wikidata.org/entity/Q59132900,Nieuwe Hoop,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuwe Hoop,label,nl
http://www.wikidata.org/entity/Q59132902,Nieuwe Wereld,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuwe Wereld,label,en
http://www.wikidata.org/entity/Q59132902,Nieuwe Wereld,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuwe Wereld,label,nl
http://www.wikidata.org/entity/Q59132908,Nieuwgrond,http://www.wikidata.org/entity/Q7646305,Suriname,De Nieuwe Grond,alias,en
http://www.wikidata.org/entity/Q59132908,Nieuwgrond,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuwgrond,label,en
http://www.wikidata.org/entity/Q59132908,Nieuwgrond,http://www.wikidata.org/entity/Q7646305,Suriname,De Nieuwe Grond,label,it
http://www.wikidata.org/entity/Q59132908,Nieuwgrond,http://www.wikidata.org/entity/Q7646305,Suriname,De Nieuwe Grond,alias,nl
http://www.wikidata.org/entity/Q59132908,Nieuwgrond,http://www.wikidata.org/entity/Q7646305,Suriname,De Nieuwe Grond (plantage),alias,nl
http://www.wikidata.org/entity/Q59132908,Nieuwgrond,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuwe grond,alias,nl
http://www.wikidata.org/entity/Q59132908,Nieuwgrond,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuwgrond,label,nl
http://www.wikidata.org/entity/Q59132914,Nieuwgrond van Leysner,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuwgrond van Leysner,label,en
http://www.wikidata.org/entity/Q59132914,Nieuwgrond van Leysner,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuwe Grond Leysner,alias,nl
http://www.wikidata.org/entity/Q59132914,Nieuwgrond van Leysner,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuwgrond van Leysner,label,nl
http://www.wikidata.org/entity/Q59132915,Nieuwstar,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuwstar,label,en
http://www.wikidata.org/entity/Q59132915,Nieuwstar,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuwstar,label,nl
http://www.wikidata.org/entity/Q59132916,Nijd en Spijt,http://www.wikidata.org/entity/Q7646305,Suriname,Nijd en Spijt (Commewijne),label,en
http://www.wikidata.org/entity/Q59132916,Nijd en Spijt,http://www.wikidata.org/entity/Q7646305,Suriname,Nyd en Spyt,alias,nl
http://www.wikidata.org/entity/Q59132916,Nijd en Spijt,http://www.wikidata.org/entity/Q7646305,Suriname,Nijd en Spijt,label,nl
http://www.wikidata.org/entity/Q59132916,Nijd en Spijt,http://www.wikidata.org/entity/Q7646305,Suriname,Spijtie,label,srn
http://www.wikidata.org/entity/Q59132919,Nijd en Spijt,http://www.wikidata.org/entity/Q7646305,Suriname,Nijd en Spijt (Jonkermanskreek),alias,en
http://www.wikidata.org/entity/Q59132919,Nijd en Spijt,http://www.wikidata.org/entity/Q7646305,Suriname,Nijd en Spijt (Marechals Kreek),label,en
http://www.wikidata.org/entity/Q59132919,Nijd en Spijt,http://www.wikidata.org/entity/Q7646305,Suriname,Nyd en Spyt,alias,nl
http://www.wikidata.org/entity/Q59132919,Nijd en Spijt,http://www.wikidata.org/entity/Q7646305,Suriname,Nijd en Spijt,label,nl
http://www.wikidata.org/entity/Q59132920,Nimmerdor,http://www.wikidata.org/entity/Q7646305,Suriname,Nimmerdor,label,en
http://www.wikidata.org/entity/Q59132920,Nimmerdor,http://www.wikidata.org/entity/Q7646305,Suriname,Nimmerdoor,alias,nl
http://www.wikidata.org/entity/Q59132920,Nimmerdor,http://www.wikidata.org/entity/Q7646305,Suriname,Nimmerdor,label,nl
http://www.wikidata.org/entity/Q59132921,Nimmerrust,http://www.wikidata.org/entity/Q7646305,Suriname,Nimmerrust,label,en
http://www.wikidata.org/entity/Q59132921,Nimmerrust,http://www.wikidata.org/entity/Q7646305,Suriname,Nimmerrust,label,nl
http://www.wikidata.org/entity/Q59132922,Non Pensé,http://www.wikidata.org/entity/Q7646305,Suriname,Non Pensé,label,en
http://www.wikidata.org/entity/Q59132922,Non Pensé,http://www.wikidata.org/entity/Q7646305,Suriname,Non Panse,alias,nl
http://www.wikidata.org/entity/Q59132922,Non Pensé,http://www.wikidata.org/entity/Q7646305,Suriname,Non Pensé,label,nl
http://www.wikidata.org/entity/Q59132924,Nooit Gedacht,http://www.wikidata.org/entity/Q7646305,Suriname,Nooit Gedacht (Wanica),label,en
http://www.wikidata.org/entity/Q59132924,Nooit Gedacht,http://www.wikidata.org/entity/Q7646305,Suriname,Nooit Gedacht,label,nl
http://www.wikidata.org/entity/Q59132931,Nooit Gedacht en Karelsburg,http://www.wikidata.org/entity/Q7646305,Suriname,Carelsburg en Nooit Gedacht,alias,en
http://www.wikidata.org/entity/Q59132931,Nooit Gedacht en Karelsburg,http://www.wikidata.org/entity/Q7646305,Suriname,Nooit Gedacht en Karelsburg,label,en
http://www.wikidata.org/entity/Q59132931,Nooit Gedacht en Karelsburg,http://www.wikidata.org/entity/Q7646305,Suriname,Carelsburg en Nooit Gedacht,alias,nl
http://www.wikidata.org/entity/Q59132931,Nooit Gedacht en Karelsburg,http://www.wikidata.org/entity/Q7646305,Suriname,Nooit Gedacht en Karelsburg,label,nl
http://www.wikidata.org/entity/Q59132937,Nooit Volmaakt,http://www.wikidata.org/entity/Q7646305,Suriname,Nooit Volmaakt,label,en
http://www.wikidata.org/entity/Q59132937,Nooit Volmaakt,http://www.wikidata.org/entity/Q7646305,Suriname,Nooit Volmaakt,label,nl
http://www.wikidata.org/entity/Q59132939,Nooit-gedacht,http://www.wikidata.org/entity/Q7646305,Suriname,Nooit-gedacht (Commewijne),label,en
http://www.wikidata.org/entity/Q59132939,Nooit-gedacht,http://www.wikidata.org/entity/Q7646305,Suriname,Nooit Gedagt,alias,nl
http://www.wikidata.org/entity/Q59132939,Nooit-gedacht,http://www.wikidata.org/entity/Q7646305,Suriname,Nooitgedacht,alias,nl
http://www.wikidata.org/entity/Q59132939,Nooit-gedacht,http://www.wikidata.org/entity/Q7646305,Suriname,Nooit-gedacht,label,nl
http://www.wikidata.org/entity/Q59132941,Norandibo,http://www.wikidata.org/entity/Q7646305,Suriname,Norandibo,label,en
http://www.wikidata.org/entity/Q59132941,Norandibo,http://www.wikidata.org/entity/Q7646305,Suriname,Nurandibo,alias,nl
http://www.wikidata.org/entity/Q59132941,Norandibo,http://www.wikidata.org/entity/Q7646305,Suriname,Norandibo,label,nl
http://www.wikidata.org/entity/Q59132942,Novar,http://www.wikidata.org/entity/Q7646305,Suriname,Novar,label,en
http://www.wikidata.org/entity/Q59132942,Novar,http://www.wikidata.org/entity/Q7646305,Suriname,Novar,label,nl
http://www.wikidata.org/entity/Q59132944,Oldenburg,http://www.wikidata.org/entity/Q7646305,Suriname,Oldenburg,label,en
http://www.wikidata.org/entity/Q59132944,Oldenburg,http://www.wikidata.org/entity/Q7646305,Suriname,Oldenburg,label,nl
http://www.wikidata.org/entity/Q59132945,Ongegund,http://www.wikidata.org/entity/Q7646305,Suriname,Ongegund,label,en
